operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,520000.0,USD,7884448.0,520000.0,800.0,300.0,650.0,1733.3333333333333,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/10m6s_venta_casa_tigre_0_lavadero_parrilla_piscina_quincho_toilette_impecable_gaitan-alejandra-gaitan-b-csi-5938
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,150000.0,USD,2274360.0,150000.0,390.0,80.0,384.61538461538464,1875.0,,3.0,,http://villa-luzuriaga.properati.com.ar/zkci_venta_casa_villa-luzuriaga_garage_olivieri-luis-maria-negocios-inmobiliarios
sell,house,"|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Barrio Cerrado ""Las Orquídeas""|","-34.45448685,-58.92647552",180000.0,USD,2729232.0,180000.0,,,,,,,,http://barrio-cerrado-las-orquideas.properati.com.ar/11vb3_venta_casa_barrio-cerrado-las-orquideas-_firenzevilas
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Rincón de Milberg|,"-34.411459,-58.587942",120000.0,USD,1819488.0,120000.0,54.0,54.0,2222.222222222222,2222.222222222222,,2.0,,http://rincon-de-milberg.properati.com.ar/yx6z_venta_departamentos_rincon-de-milberg_piscina_sum_garage_landing-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.4248954,-58.5790173",120000.0,USD,1819488.0,120000.0,50.0,,2400.0,,1.0,2.0,,http://tigre.properati.com.ar/zocz_venta_departamentos_tigre_parrilla_garage_amoblado_placard_mola-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Bella Vista|,"-34.5470431,-58.6889866",60000.0,USD,909744.0,60000.0,47.0,40.0,1276.595744680851,1500.0,,2.0,300,http://bella-vista-san-miguel.properati.com.ar/104l0_venta_departamentos_bella-vista_patio_garage_federico-negro-estudio-inmobiliario
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Sáenz Peña|,"-34.6002768,-58.5250193",55000.0,USD,833932.0,55000.0,27.0,27.0,2037.037037037037,2037.037037037037,6.0,2.0,,http://saenz-pena.properati.com.ar/12v46_venta_departamentos_saenz-pena_lavadero_estrenar_pablo-yaryura-propiedades_bm9
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6174533,-58.4378953",175000.0,USD,2653420.0,175000.0,95.0,76.0,1842.1052631578948,2302.6315789473683,,,,http://caballito.properati.com.ar/efnu_venta_departamento_caballito
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4620943,-58.5273564",200000.0,USD,3032480.0,200000.0,76.0,89.0,2631.5789473684213,2247.191011235955,2.0,,,http://beccar.properati.com.ar/n8w0_venta_departamentos_beccar_posadas-gervasio-a-_100
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|Berazategui|,,,,,,,,,,,,,http://berazategui.properati.com.ar/w7ny_venta_casa_berazategui
sell,apartment,|Argentina|Capital Federal|Villa Pueyrredón|,"-34.5893829666,-58.5113893259",119000.0,USD,1804325.6,119000.0,71.0,51.0,1676.056338028169,2333.333333333333,,,,http://villa-pueyrredon.properati.com.ar/y22p_venta_departamentos_villa-pueyrredon_patio_toilette_luminoso_m-c-inmobiliaria
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5814909,-58.4483922",210000.0,USD,3184104.0,210000.0,61.0,56.0,3442.622950819672,3750.0,,,,http://palermo.properati.com.ar/12m0m_venta_departamentos_palermo_balcon_lavadero_parrilla_piscina_quincho_sum_garage_amenities_aire-acondicionado_estrenar_inmobiliaria-calot
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Belén de Escobar|,,215000.0,USD,3259916.0,215000.0,0.0,175.0,,1228.571428571429,,,,http://belen-de-escobar.properati.com.ar/nk41_venta_casa_belen-de-escobar_100
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Valentín Alsina|,"-34.6821885,-58.3987132",210000.0,USD,3184104.0,210000.0,260.0,260.0,807.6923076923077,807.6923076923077,,,,http://valentin-alsina.properati.com.ar/xfvl_venta_casa_valentin-alsina
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,380000.0,USD,5761712.0,380000.0,765.0,225.0,496.7320261437909,1688.888888888889,,,,http://benavidez.properati.com.ar/ng0w_venta_casa_benavidez_0
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.6031862,-58.3635932",,,,,140.0,135.0,,,,,,http://puerto-madero.properati.com.ar/zonx_venta_departamentos_puerto-madero_balcon_baulera_suite_lavadero_piscina_sum_vestidor_vista_amenities_placard_gasani-consultora-inmobiliaria
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.9169414617,-57.9642256952",,,,,80.0,74.0,,,,3.0,,http://la-plata-bs-as-g-b-a-zona-sur.properati.com.ar/12t3b_venta_departamentos_la-plata_patio_garage_impecable_land-estate
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.615974,-58.438168",79800.0,USD,1209959.52,79800.0,41.0,37.0,1946.341463414634,2156.7567567567567,,,,http://flores.properati.com.ar/eg0s_venta_departamento_flores
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.4508271,-58.8019295",980000.0,USD,14859152.0,980000.0,1659.0,300.0,590.717299578059,3266.6666666666665,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/12fmj_venta_casa_bs-as-g-b-a-zona-norte_carlos-calvo_1400_balcon_jardin_parrilla_piscina_vestidor_dependencias_garage_basavilbaso-adela
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Virreyes|,"-34.4587053,-58.5683372",360000.0,USD,5458464.0,360000.0,242.0,190.0,1487.603305785124,1894.7368421052631,,,,http://virreyes.properati.com.ar/njml_venta_casa_virreyes_avellaneda-nicolas_3300
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6096483,-58.563182",139000.0,USD,2107573.6,139000.0,70.0,70.0,1985.7142857142856,1985.7142857142856,,3.0,,http://caseros.properati.com.ar/116fu_venta_departamentos_caseros_balcon_luminoso_impecable_luis-scagliola-broker-inmobiliario
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.5503923236,-58.5591166455",200000.0,USD,3032480.0,200000.0,90.0,90.0,2222.222222222222,2222.222222222222,,3.0,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/11uv2_venta_departamentos_general-san-martin_balcon_gimnasio_hidromasaje_piscina_sauna_garage_viviana-villalobos-negocios-inmobiliarios
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6268056,-58.4604629",176000.0,USD,2668582.4,176000.0,80.0,80.0,2200.0,2200.0,4.0,4.0,2500,http://flores.properati.com.ar/11wur_venta_departamentos_flores_balcon_lavadero_toilette_luminoso_placard_doble-circulacion_mr-inmuebles_akd
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,"-34.4731414,-58.5103571",590000.0,USD,8945816.0,590000.0,750.0,340.0,786.6666666666666,1735.2941176470588,,,,http://acassuso.properati.com.ar/n44s_venta_casa_acassuso_escalada_0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6090766,-58.560626",55000.0,USD,833932.0,55000.0,35.0,35.0,1571.428571428571,1571.428571428571,3.0,2.0,,http://caseros.properati.com.ar/yz1j_venta_departamentos_caseros_balcon_garage_placard_estrenar_pablo-yaryura-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,"-34.644565043,-58.8513917498",250000.0,USD,3790600.0,250000.0,13000.0,300.0,19.23076923076923,833.3333333333334,,5.0,,http://moreno-bs-as-g-b-a-zona-oeste.properati.com.ar/eoxe_venta_casa_moreno
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|La Arboleda de Maschwitz|,"-34.3641999771,-58.7370451751",190000.0,USD,2880856.0,190000.0,700.0,,271.42857142857144,,,3.0,,http://la-arboleda-de-maschwitz.properati.com.ar/wvk6_venta_casa_la-arboleda-de-maschwitz
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|Pontevedra|,"-34.73681259,-58.70089722",50000.0,USD,758120.0,50000.0,,,,,,,,http://pontevedra.properati.com.ar/1184s_venta_casa_pontevedra_lavadero_patio_terraza_garage_parola-inmobiliaria
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4001556753,-58.6482623787",175000.0,USD,2653420.0,175000.0,97.0,97.0,1804.1237113402065,1804.1237113402065,,3.0,,http://nordelta.properati.com.ar/10eib_venta_departamentos_nordelta_balcon_baulera_gimnasio_lavadero_piscina_sum_luminoso_sauna_garage_amenities_aire-acondicionado_get-negocios-inmobiliarios
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.611975,-58.361195",,,,,,80.0,,,,2.0,,http://puerto-madero.properati.com.ar/12uj5_venta_departamentos_puerto-madero_baulera_suite_gimnasio_lavadero_piscina_sum_vista_sauna_lujoso_electrogeno_garage_amoblado_amenities_impecable_puerto-madero
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,95000.0,USD,1440428.0,95000.0,,40.0,,2375.0,,2.0,,http://ramos-mejia.properati.com.ar/sbmi_venta_departamentos_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4987868,-58.5096525",190000.0,USD,2880856.0,190000.0,216.0,120.0,879.6296296296297,1583.3333333333333,,,,http://martinez.properati.com.ar/rmir_venta_casa_martinez_saavedra_2500
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5987400969,-58.3972277472",58000.0,USD,879419.2,58000.0,21.0,21.0,2761.904761904762,2761.904761904762,,,,http://barrio-norte.properati.com.ar/ru9w_venta_departamentos_barrio-norte
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,"-34.6531262,-58.8027875",,,,,40.0,40.0,,,,2.0,,http://moreno-bs-as-g-b-a-zona-oeste.properati.com.ar/eit9_venta_departamento_moreno
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.924452,-57.960103",430000.0,USD,6519832.0,430000.0,330.0,330.0,1303.030303030303,1303.030303030303,,5.0,,http://la-plata.properati.com.ar/ox30_venta_casa_la-plata
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.2918436,-59.1020198",,,,,246.0,221.0,,,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/11czj_venta_casa_bs-as-g-b-a-zona-norte_balcon_suite_jardin_lavadero_parrilla_piscina_toilette_vestidor_luminoso_dependencias_tenis_placard_doble-circulacion_cristian-bau-propiedades_4ps
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-35.118224,-58.09536",,,,,,,,,,3.0,,http://la-plata.properati.com.ar/ynzc_venta_casa_campos-de-roca_piscina_tenis_impecable_re-max-diagonal-ii
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.6031267,-58.4410494",97500.0,USD,1478334.0,97500.0,56.0,34.0,1741.071428571429,2867.6470588235293,,1.0,,http://villa-crespo.properati.com.ar/shb9_venta_departamentos_villa-crespo
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,"-34.66147232,-58.61378479",105000.0,USD,1592052.0,105000.0,,,,,,,,http://moron.properati.com.ar/12gsw_venta_casa_moron_garage_canepa
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.6112938,-58.3633315",510000.0,USD,7732824.0,510000.0,119.0,114.0,4285.714285714285,4473.684210526316,,4.0,9200,http://puerto-madero.properati.com.ar/znf8_venta_departamentos_puerto-madero_balcon_gimnasio_piscina_toilette_amenities_cortese-propiedades_bj2
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Los Robles de Maschwitz|,"-34.3882151801,-58.7661738736",350000.0,USD,5306840.0,350000.0,225.0,0.0,1555.5555555555557,,,4.0,,http://los-robles-de-maschwitz.properati.com.ar/vt93_venta_casa_los-robles-de-maschwitz
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6095284,-58.7035104",37000.0,USD,561008.8,37000.0,36.0,,1027.7777777777778,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/rlxl_venta_casa_ituzaingo
sell,house,"|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Barrio Cerrado ""Pilar House""|","-34.4455986,-58.92279434",169000.0,USD,2562445.6,169000.0,,,,,,,,http://barrio-cerrado-pilar-house.properati.com.ar/ztv6_venta_casa_barrio-cerrado-pilar-house-_lavadero_parrilla_alta-patagonia-propiedades
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Munro|,"-34.5239716,-58.5044384",100000.0,USD,1516240.0,100000.0,,,,,,,,http://munro.properati.com.ar/pv26_venta_ph_munro
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.599627,-58.430716",75000.0,USD,1137180.0,75000.0,,37.0,,2027.027027027027,,2.0,,http://villa-crespo.properati.com.ar/yzjr_venta_departamentos_villa-crespo_balcon_lavadero_parrilla_sum_luminoso_lujoso_garage_amenities_aire-acondicionado_estrenar_re-max-vanguard
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|El Palomar|,"-34.6202257,-58.582194",99000.0,USD,1501077.6,99000.0,103.0,103.0,961.1650485436892,961.1650485436892,,3.0,,http://el-palomar.properati.com.ar/uzsf_venta_casa_el-palomar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,100000.0,USD,1516240.0,100000.0,,110.0,,909.0909090909092,,3.0,,http://haedo.properati.com.ar/s9rp_venta_departamentos_moron
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5719528,-58.4744428",85000.0,USD,1288804.0,85000.0,,41.0,,2073.170731707317,,1.0,,http://belgrano.properati.com.ar/ycw3_venta_departamentos_belgrano_luminoso_lujoso_estrenar_casamia-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.500146,-58.55715",30000.0,USD,454872.0,30000.0,,50.0,,600.0,2.0,3.0,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/xiw5_venta_departamentos_san-isidro_balcon
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.611749,-58.433086",325000.0,USD,4927780.0,325000.0,,140.0,,2321.428571428572,,4.0,,http://caballito.properati.com.ar/12pp7_venta_departamentos_caballito_balcon_baulera_suite_lavadero_parrilla_quincho_terraza_toilette_luminoso_garage_aire-acondicionado_subte-linea-a_re-max-parque
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.6135374,-58.3875606",160000.0,USD,2425984.0,160000.0,72.0,64.0,2222.222222222222,2500.0,6.0,3.0,1200,http://congreso.properati.com.ar/uzwx_venta_departamentos_congreso_belgrano-av-_1500
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|,"-34.7601128,-58.3933877",130000.0,USD,1971112.0,130000.0,,120.0,,1083.3333333333333,,,,http://lomas-de-zamora-bs-as-g-b-a-zona-sur.properati.com.ar/zzqh_venta_ph_lomas-de-zamora_parrilla_patio_quincho_terraza_sposito-inmobiliaria
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5898187,-58.4220491",,,,,45.0,33.0,,,,2.0,,http://palermo.properati.com.ar/10axr_venta_departamentos_palermo_balcon_luminoso_lujoso_migliorisi-propiedades_cy0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,,170000.0,USD,2577608.0,170000.0,800.0,172.0,212.5,988.3720930232558,,,,http://escobar.properati.com.ar/f191_venta_casa_escobar
sell,PH,|Argentina|Capital Federal|Parque Patricios|,"-34.6325594,-58.4031572",,,,,204.0,110.0,,,,,,http://parque-patricios.properati.com.ar/zyiu_venta_ph_parque-patricios_parrilla_quincho_terraza_toilette_placard_saenz-group
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.4568805,-58.5645575",1750000.0,USD,26534200.0,1750000.0,2900.0,600.0,603.448275862069,2916.6666666666665,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/ndfc_venta_casa_bs-as-g-b-a-zona-norte_avellaneda-nicolas_3000
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.644283,-58.5916944",120000.0,USD,1819488.0,120000.0,70.0,57.0,1714.2857142857142,2105.2631578947367,6.0,3.0,,http://haedo.properati.com.ar/jmmg_venta_departamento_haedo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Rincón de Milberg|,,720000.0,USD,10916928.0,720000.0,858.0,295.0,839.1608391608391,2440.677966101695,,,,http://rincon-de-milberg.properati.com.ar/o0e3_venta_casa_rincon-de-milberg_0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.719705,-58.25487",,,,,,,,,8.0,4.0,,http://quilmes.properati.com.ar/11yhy_venta_departamentos_quilmes_baulera_suite_terraza_toilette_vestidor_garage_re-max-sur-iii
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.492684,-58.57739",48000.0,USD,727795.2,48000.0,,20.0,,2400.0,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/xeju_venta_local_san-isidro
sell,store,|Argentina|Capital Federal|Villa del Parque|,"-34.611091366,-58.487324127",55000.0,USD,833932.0,55000.0,40.0,40.0,1375.0,1375.0,,,,http://villa-del-parque.properati.com.ar/ohpe_venta_local_villa-del-parque
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Don Torcuato|,"-34.4870657,-58.6346051",265000.0,USD,4018036.0,265000.0,950.0,300.0,278.94736842105266,883.3333333333334,,,,http://don-torcuato.properati.com.ar/xyao_venta_casa_don-torcuato_lucio-melendez_800_suite_jardin_parrilla_toilette_garage_impecable_marquestau-colautti-pilar-maria-h-marquestau-csi-4689-4710
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.707328,-58.403578",55000.0,USD,833932.0,55000.0,,36.0,,1527.7777777777778,4.0,2.0,,http://lanus.properati.com.ar/12s5i_venta_ph_lanus_garage_re-max-sur
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5762386,-58.4199784",185000.0,USD,2805044.0,185000.0,40.0,37.0,4625.0,5000.0,,1.0,1,http://palermo.properati.com.ar/sop0_venta_departamentos_palermo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.52991,-58.7116609",740000.0,ARS,737946.12,48669.48,,36.0,,20555.555555555555,,,,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/nrj6_venta_departamentos_san-miguel
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6491984,-58.5575696",125000.0,USD,1895300.0,125000.0,,,,,,,,http://ramos-mejia.properati.com.ar/w4ax_venta_departamentos_ramos-mejia
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6195076,-58.4780504",92200.0,USD,1397973.28,92200.0,48.0,46.0,1920.8333333333333,2004.3478260869565,,2.0,,http://flores.properati.com.ar/12sz4_venta_departamentos_flores_balcon_piscina_aire-acondicionado_estrenar_le-bleu
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Tortuguitas|,,2083263.0,ARS,2077480.93,137015.31,,54.0,,38578.944444444445,1.0,2.0,,http://tortuguitas.properati.com.ar/pg3h_venta_departamentos_tortuguitas
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4449697,-58.7585509",240000.0,USD,3638976.0,240000.0,0.0,214.0,,1121.4953271028037,,5.0,5000,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/z41h_venta_casa_pilar_suite_jardin_piscina_toilette_vestidor_garage_placard_izrastzoff-agentes-inmobiliarios
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Carapachay|,"-34.5319821201,-58.5425973158",90000.0,USD,1364616.0,90000.0,57.0,50.0,1578.9473684210527,1800.0,3.0,,600,http://carapachay.properati.com.ar/ypzl_venta_departamentos_carapachay_balcon_garage_placard_guzzi-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,,,,,,,,,,,,http://nordelta.properati.com.ar/ztu2_venta_departamentos_nordelta_balcon_gimnasio_parrilla_piscina_luminoso_garage_m-m-propiedades_bhs
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,70000.0,USD,1061368.0,70000.0,100.0,60.0,700.0,1166.6666666666667,,2.0,,http://ramos-mejia.properati.com.ar/z1hq_venta_ph_ramos-mejia_lavadero_patio_garage_placard_nivel-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Paso del Rey|,"-34.63518524,-58.75230789",135000.0,USD,2046924.0,135000.0,,,,,,,,http://paso-del-rey.properati.com.ar/12gqx_venta_casa_paso-del-rey_lavadero_vestidor_inmobiliaria-mortara
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4917578,-58.4844906",295000.0,USD,4472908.0,295000.0,130.0,90.0,2269.230769230769,3277.777777777778,,,,http://martinez.properati.com.ar/nfzu_venta_departamentos_martinez_del-libertador-av-_12900
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.549501567,-58.5748968625",68000.0,USD,1031043.2,68000.0,,,,,,,,http://san-martin.properati.com.ar/r6vt_venta_departamentos_villa-devoto
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.507585,-58.477945",210000.0,USD,3184104.0,210000.0,,52.0,,4038.4615384615386,3.0,2.0,,http://olivos.properati.com.ar/z22l_venta_departamentos_olivos_piscina_sum_garage_amenities_vicente-lopez
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5947235,-58.441758",1340820.0,ARS,1339530.11,88345.52,43.0,,2054.546976744186,,,2.0,,http://villa-crespo.properati.com.ar/ruoe_venta_departamentos_villa-crespo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,775000.0,USD,11750860.0,775000.0,1050.0,360.0,738.0952380952381,2152.777777777778,,,,http://benavidez.properati.com.ar/zhxn_venta_casa_benavidez_0_suite_lavadero_parrilla_patio_piscina_terraza_toilette_vestidor_arrambide-countries
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.597836,-58.430271",165000.0,USD,2501796.0,165000.0,,63.0,,2619.0476190476197,7.0,3.0,,http://villa-crespo.properati.com.ar/11885_venta_departamentos_villa-crespo_balcon_luminoso_re-max-splendid
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6143202,-58.5450024",63000.0,USD,955231.2,63000.0,88.0,70.0,715.9090909090909,900.0,,4.0,,http://caseros.properati.com.ar/ur41_venta_departamentos_caseros_bouchard_3100
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Maschwitz|,"-34.3890227,-58.7319541",160000.0,USD,2425984.0,160000.0,480.0,150.0,333.3333333333333,1066.6666666666667,,,,http://maschwitz.properati.com.ar/110qh_venta_casa_maschwitz_jardin_parrilla_quincho_garage_placard_pallotta-propiedades_5am
